geneid	Enhancer_num	RPS
ENSGALG00000009901.p1	1	0.957745627645352
ENSGALG00000009942.p1	4	4.029586059886288
ENSGALG00000009904.p2	2	1.9938427207502074
ENSGALG00000009903.p1	3	3.074417104102186
ENSGALG00000009934.p1	7	7.2758048591261915
ENSGALG00000009940.p1	3	3.1564361484528187
ENSGALG00000009927.p1	8	8.73595738571802
ENSGALG00000009905.p1	7	6.946637652618929
ENSGALG00000009966.p1	2	1.902269937107837
ENSGALG00000009959.p1	4	4.305789800306177
ENSGALG00000010029.p1	2	2.031229680293968
ENSGALG00000010018.p1	5	5.247304728455564
ENSGALG00000047495.p1	5	5.247304728455564
ENSGALG00000009975.p1	2	2.0904524410492784
ENSGALG00000010044.p1	4	3.845358384329073
ENSGALG00000010042.p1	4	3.9957641693221446
ENSGALG00000040855.p2	1	1.0364194191745872
ENSGALG00000010190.p1	6	6.1919252868130465
ENSGALG00000010183.p1	4	3.9835536682343355
ENSGALG00000010177.p1	3	3.210169753194332
ENSGALG00000041783.p1	1	1.0026273774897192
ENSGALG00000010200.p1	7	7.181103789763117
ENSGALG00000010204.p2	9	9.535061551822269
ENSGALG00000010208.p1	1	1.079854384370965
ENSGALG00000010222.p1	1	1.079854384370965
ENSGALG00000010238.p1	6	6.632519514111785
ENSGALG00000034788.p2	13	14.051598662494321
ENSGALG00000010227.p1	7	7.794065843688981
ENSGALG00000010224.p1	1	1.1045817338258754
ENSGALG00000033769.p1	9	9.865044067343552
ENSGALG00000010246.p1	4	4.384830736129863
ENSGALG00000010253.p1	1	1.2668254300787538
ENSGALG00000029921.p2	1	1.0306861117715769
ENSGALG00000010311.p1	1	0.9935510074869301
ENSGALG00000010320.p1	4	4.288376872316413
ENSGALG00000010325.p2	1	1.0373763678699752
ENSGALG00000010936.p1	1	1.0364268414140687
ENSGALG00000028648.p1	3	3.5264706597177105
ENSGALG00000042269.p1	3	3.5264706597177105
ENSGALG00000010958.p2	3	3.1288328026924734
ENSGALG00000050123.p1	1	1.022014515881672
ENSGALG00000027103.p2	1	1.0287469319705846
ENSGALG00000044478.p2	1	1.0287469319705846
ENSGALG00000027213.p1	2	2.0179003444861774
ENSGALG00000028360.p2	3	3.460703763246251
ENSGALG00000045907.p1	3	3.2250959001861004
ENSGALG00000011207.p1	2	2.139103661125742
ENSGALG00000030550.p1	1	0.9957125403122271
ENSGALG00000011269.p1	3	3.0289732153540623
ENSGALG00000011276.p1	20	21.47171420609153
ENSGALG00000011274.p1	8	8.338973116535538
ENSGALG00000011280.p1	2	2.110185656683111
ENSGALG00000011285.p1	10	10.778417598842331
ENSGALG00000011309.p1	11	11.53341251149673
ENSGALG00000011297.p1	15	15.595384390241863
ENSGALG00000050619.p1	14	15.068909872544253
ENSGALG00000011293.p1	2	2.0999877307883947
ENSGALG00000011320.p2	3	3.0915005924492984
ENSGALG00000011327.p2	6	6.113764856861692
ENSGALG00000011323.p1	1	0.9675247986423501
ENSGALG00000011325.p1	2	2.0446932791075727
ENSGALG00000011342.p1	4	4.287046520205491
ENSGALG00000011357.p1	4	4.287046520205491
ENSGALG00000011406.p1	3	3.28183701338534
ENSGALG00000011409.p1	3	3.134428650635334
ENSGALG00000011414.p2	3	3.134428650635334
ENSGALG00000011459.p1	7	6.853093905064197
ENSGALG00000011456.p1	14	14.7199420314671
ENSGALG00000011421.p1	1	0.9903232121911557
ENSGALG00000043701.p2	1	1.0219605809323693
ENSGALG00000047489.p1	1	1.0085057243194708
ENSGALG00000011514.p1	1	0.9569517629623353
ENSGALG00000011504.p1	1	0.9813275750946452
ENSGALG00000011557.p1	1	1.0046493230412712
ENSGALG00000040976.p1	1	1.017042433246501
ENSGALG00000028373.p1	1	1.0672621004430778
ENSGALG00000041122.p1	3	3.1138574697249366
ENSGALG00000011633.p1	4	3.7712437501723475
ENSGALG00000011643.p1	6	6.032558944188676
ENSGALG00000011614.p2	3	3.047037344868266
ENSGALG00000011722.p1	3	2.8268207655109423
ENSGALG00000011724.p1	3	2.8268207655109423
ENSGALG00000048231.p1	7	7.677999731178075
ENSGALG00000053680.p1	7	7.677999731178075
ENSGALG00000011682.p1	1	1.141313105439043
ENSGALG00000011717.p1	2	1.8408603173560778
ENSGALG00000011662.p1	2	1.940334274364241
ENSGALG00000011727.p2	3	2.9188701659064646
ENSGALG00000028560.p1	7	6.948395710563414
ENSGALG00000011742.p2	5	4.844897006743803
ENSGALG00000011738.p1	3	3.073432494207501
ENSGALG00000044155.p1	1	0.9606534368255104
ENSGALG00000011740.p1	2	2.0771278443144494
ENSGALG00000011747.p1	8	8.08981447710579
ENSGALG00000049268.p1	8	8.08981447710579
ENSGALG00000011739.p1	4	3.933734589071541
ENSGALG00000025735.p1	3	2.8393052535634924
ENSGALG00000037167.p2	10	11.157428385030013
ENSGALG00000048097.p1	8	9.438674754545769
ENSGALG00000051325.p1	8	9.438674754545769
ENSGALG00000035244.p1	6	6.791239400060546
ENSGALG00000042491.p1	3	2.9966874995530675
ENSGALG00000046198.p1	3	2.9966874995530675
ENSGALG00000047126.p1	6	6.791239400060546
ENSGALG00000048212.p2	3	2.9966874995530675
ENSGALG00000055014.p1	3	2.9966874995530675
ENSGALG00000031159.p1	6	6.084617996747625
ENSGALG00000036908.p1	5	5.60531315154982
ENSGALG00000037322.p1	5	5.60531315154982
ENSGALG00000049751.p2	5	5.60531315154982
ENSGALG00000049859.p1	6	6.084617996747625
ENSGALG00000053262.p1	5	5.60531315154982
ENSGALG00000050250.p1	2	1.868336466074148
ENSGALG00000011783.p1	3	2.9144090615303258
ENSGALG00000051251.p1	3	2.9144090615303258
ENSGALG00000052284.p1	3	2.9144090615303258
ENSGALG00000050350.p1	8	8.97432080025191
ENSGALG00000011745.p1	4	4.092252736062526
ENSGALG00000031571.p1	5	5.444148406457928
ENSGALG00000038969.p1	5	5.444148406457928
ENSGALG00000049408.p1	5	5.444148406457928
ENSGALG00000050309.p2	1	1.0044363290316018
ENSGALG00000052030.p1	1	1.0044363290316018
ENSGALG00000011794.p1	1	0.9989748503658002
ENSGALG00000011803.p1	4	3.9935031065126765
ENSGALG00000011800.p1	2	1.979106030534171
ENSGALG00000011799.p1	1	1.0383698719093832
ENSGALG00000011798.p2	1	1.1398786145494666
ENSGALG00000011802.p1	1	0.9232766436067528
ENSGALG00000011809.p1	4	3.733749558101475
ENSGALG00000011814.p1	13	12.864734034799165
ENSGALG00000036238.p1	2	1.9099366752984532
ENSGALG00000011856.p1	1	1.0190239072453446
ENSGALG00000011859.p2	1	0.9731492715698554
ENSGALG00000028016.p2	1	0.9731492715698554
ENSGALG00000011854.p1	1	1.0610746935212434
ENSGALG00000011872.p2	2	2.1995246762919054
ENSGALG00000011866.p1	5	5.201271674752057
ENSGALG00000011908.p1	3	2.66293553965788
ENSGALG00000011867.p1	3	2.942358944908606
ENSGALG00000011894.p1	1	0.9270032555154873
ENSGALG00000011878.p1	5	5.342128854482087
ENSGALG00000035223.p1	1	0.9749969589712181
ENSGALG00000011950.p1	7	6.852120761115491
ENSGALG00000011953.p1	7	6.852120761115491
ENSGALG00000011957.p2	9	8.802440100675069
ENSGALG00000041687.p1	14	13.847182062751791
ENSGALG00000038599.p1	8	7.533245693869532
ENSGALG00000050576.p1	4	4.279642625819782
ENSGALG00000011931.p1	4	3.9163064050505594
ENSGALG00000011918.p1	1	0.9152763835350624
ENSGALG00000011958.p2	3	3.041994247604598
ENSGALG00000019322.p1	9	9.3922988883995
ENSGALG00000031186.p1	5	5.2990622788674715
ENSGALG00000045762.p2	4	3.982445297511307
ENSGALG00000011932.p1	5	5.110587808534618
ENSGALG00000047248.p1	5	5.110587808534618
ENSGALG00000011914.p1	4	3.8435866371191367
ENSGALG00000049127.p1	4	3.8435866371191367
ENSGALG00000030101.p1	4	4.08033730339188
ENSGALG00000011947.p1	1	0.9687681656970789
ENSGALG00000011913.p1	1	0.9496878008643902
ENSGALG00000011966.p1	1	0.965234177557485
ENSGALG00000011965.p1	1	1.0879088430851274
ENSGALG00000011970.p1	2	1.9677123144161779
ENSGALG00000012007.p2	2	2.006544446146212
ENSGALG00000011993.p1	4	4.003014160668914
ENSGALG00000011992.p1	5	5.5963119306748155
ENSGALG00000012033.p1	5	4.974312919969757
ENSGALG00000012034.p1	6	6.195079754682352
ENSGALG00000012013.p1	4	3.873302138544701
ENSGALG00000012024.p1	7	6.788514026955382
ENSGALG00000029810.p1	5	4.779895038394647
ENSGALG00000012144.p1	2	2.0819981385679034
ENSGALG00000012056.p1	2	1.999302138224401
ENSGALG00000045936.p1	3	2.8049400547504555
ENSGALG00000028989.p1	3	3.131441005003871
ENSGALG00000012150.p1	3	2.877786147406112
ENSGALG00000012135.p1	1	1.0936613917377807
ENSGALG00000041604.p1	1	0.967850958004836
ENSGALG00000036743.p1	1	1.111311405793124
ENSGALG00000027665.p1	3	2.7007097190214733
ENSGALG00000012178.p1	2	2.2107181226549786
ENSGALG00000043451.p2	3	2.8904260670327675
ENSGALG00000041236.p1	1	0.9010827767125853
ENSGALG00000053773.p1	4	4.037621179957263
ENSGALG00000034504.p1	2	2.000561452270481
ENSGALG00000048223.p1	2	2.000561452270481
ENSGALG00000036867.p1	1	0.933900609693378
ENSGALG00000032257.p1	5	5.523568278948246
ENSGALG00000012254.p1	4	3.827644183628566
ENSGALG00000053778.p1	4	3.827644183628566
ENSGALG00000037360.p1	3	3.252872166947907
ENSGALG00000012218.p1	6	6.3136025597084915
ENSGALG00000019316.p1	6	6.3136025597084915
ENSGALG00000030783.p1	1	1.0288325416363675
ENSGALG00000041766.p1	3	2.927317542910967
ENSGALG00000012285.p2	2	2.126927392366227
ENSGALG00000012299.p1	2	2.0195921777474637
ENSGALG00000012296.p1	1	1.078158075264283
ENSGALG00000012291.p1	1	0.9802626970422882
ENSGALG00000012293.p1	1	0.9802626970422882
ENSGALG00000019312.p1	1	1.1431330623501181
ENSGALG00000012410.p1	1	0.9017029671400609
ENSGALG00000012416.p1	1	0.9017029671400609
ENSGALG00000042365.p1	1	0.9988015958589379
ENSGALG00000038556.p2	1	0.9779671009546216
ENSGALG00000003213.p2	1	0.9665964645743551
ENSGALG00000039658.p2	1	0.9665964645743551
ENSGALG00000012446.p1	3	3.080343151991706
ENSGALG00000012472.p1	1	1.1017837274585707
ENSGALG00000012457.p1	1	0.9297471913453161
ENSGALG00000031977.p1	1	1.020993633903693
ENSGALG00000012522.p1	8	7.865353587484217
ENSGALG00000042990.p1	2	2.058500930614408
ENSGALG00000038141.p1	2	1.9081485951618662
ENSGALG00000025881.p1	5	6.580681241001854
ENSGALG00000050441.p1	5	6.580681241001854
ENSGALG00000012488.p1	4	3.762594700789161
ENSGALG00000012490.p1	5	4.7477017294055255
ENSGALG00000040840.p1	4	3.762594700789161
ENSGALG00000012532.p1	1	0.9200420623274528
ENSGALG00000042419.p1	6	6.213952954488011
ENSGALG00000012483.p1	2	2.000426245229147
ENSGALG00000012529.p1	1	0.9544875897236136
ENSGALG00000012530.p1	3	2.96722081497934
ENSGALG00000012546.p1	4	4.210864507169049
ENSGALG00000012550.p2	4	4.210864507169049
ENSGALG00000012541.p1	3	3.1322596364784325
ENSGALG00000012542.p2	3	2.938074964844664
ENSGALG00000012552.p1	1	1.2529254579083844
ENSGALG00000052369.p1	1	0.9425849611501858
ENSGALG00000012559.p1	4	4.021630775978662
ENSGALG00000028627.p1	14	13.731541758785939
ENSGALG00000033589.p1	1	0.9594457904360787
ENSGALG00000012611.p2	1	0.9598127556837841
ENSGALG00000039595.p1	5	4.986376376119243
ENSGALG00000012638.p1	2	2.1250552839881025
ENSGALG00000012639.p1	2	2.1250552839881025
ENSGALG00000012631.p2	12	11.846325710334654
ENSGALG00000012647.p2	6	6.146445315376533
ENSGALG00000029484.p1	2	1.9918104089972068
ENSGALG00000026311.p1	6	5.912574292537093
ENSGALG00000012662.p1	15	14.988756482443183
ENSGALG00000012658.p1	2	1.9686141574358311
ENSGALG00000012659.p1	2	1.966376023794728
ENSGALG00000027122.p1	1	0.9972501101555575
ENSGALG00000028254.p1	2	1.872590240612346
ENSGALG00000030607.p1	8	8.253603549723216
ENSGALG00000041193.p1	1	0.9639709670288643
ENSGALG00000035345.p1	1	0.9298288019269825
ENSGALG00000031457.p2	3	3.494341012742974
ENSGALG00000030933.p1	1	0.9116452028288508
ENSGALG00000012754.p1	1	1.1879502561206663
ENSGALG00000037082.p1	2	2.057172278348978
ENSGALG00000051926.p1	3	2.899340070126489
ENSGALG00000039245.p2	3	3.198964706758881
ENSGALG00000019300.p1	1	0.9562693138975197
ENSGALG00000012756.p1	9	9.122728421228736
ENSGALG00000012759.p1	9	9.122728421228736
ENSGALG00000012757.p2	10	10.209675805018032
ENSGALG00000012760.p1	1	0.9699693217581704
ENSGALG00000012755.p1	7	6.8618764202249904
ENSGALG00000012763.p2	1	0.9995281361640324
ENSGALG00000012783.p1	2	1.8258091494548245
ENSGALG00000054799.p1	2	2.0085814904269172
ENSGALG00000012769.p1	1	0.9546437336341009
ENSGALG00000012766.p1	1	1.0193332289333978
ENSGALG00000012792.p2	6	5.7464952552777655
ENSGALG00000012791.p2	1	0.9605693184795039
ENSGALG00000040666.p1	1	1.041711665486762
ENSGALG00000012796.p1	8	8.27451639435243
ENSGALG00000012823.p1	8	8.305877874286963
ENSGALG00000012812.p1	5	4.893832668499071
ENSGALG00000035108.p1	3	3.02850291857948
ENSGALG00000012857.p1	2	1.9005751511969884
ENSGALG00000012863.p1	3	3.0236886852411757
ENSGALG00000032595.p1	2	2.1822534594465086
ENSGALG00000051868.p1	2	2.1822534594465086
ENSGALG00000012852.p1	4	3.8950391957967305
ENSGALG00000037671.p1	3	2.8866267895656463
ENSGALG00000012865.p1	3	2.9102973827494187
ENSGALG00000012870.p1	3	2.950869109341097
ENSGALG00000028879.p1	2	2.082660823985841
ENSGALG00000028444.p1	1	0.9406251640212364
ENSGALG00000012877.p1	7	6.95984570204185
ENSGALG00000012890.p1	4	3.8917580633220337
ENSGALG00000012876.p1	1	0.935640302333487
ENSGALG00000012894.p1	3	3.037439542522698
ENSGALG00000040493.p1	1	0.9694319647183597
ENSGALG00000051894.p1	1	0.9834267803409777
ENSGALG00000028459.p2	2	1.9300583823869166
ENSGALG00000041619.p1	5	5.2778289366271895
ENSGALG00000012908.p1	3	3.3252851116908557
ENSGALG00000012911.p1	5	4.7892747991948355
ENSGALG00000036355.p1	6	5.596375584154014
ENSGALG00000012913.p1	2	2.050472865811808
ENSGALG00000012929.p1	4	4.331002888922014
ENSGALG00000012932.p1	1	0.9360293749842553
ENSGALG00000012934.p1	3	2.8769867963777713
ENSGALG00000012938.p2	4	4.23028249641004
ENSGALG00000027056.p1	10	9.799661065797798
ENSGALG00000045168.p1	2	1.9009048626998974
ENSGALG00000012944.p1	6	6.315365977364262
ENSGALG00000012946.p2	2	1.8287713430355388
ENSGALG00000012919.p1	1	0.9571271616076094
ENSGALG00000012953.p1	4	3.6880758411313384
ENSGALG00000012947.p1	1	0.8794963605051692
ENSGALG00000012956.p2	9	8.590380716663862
ENSGALG00000019290.p2	10	9.422384158056383
ENSGALG00000019291.p1	4	3.950106894585568
ENSGALG00000012974.p2	6	5.543066999831651
ENSGALG00000012975.p1	2	1.8697321053604228
ENSGALG00000053507.p1	7	6.378696003863338
ENSGALG00000053509.p1	7	6.378696003863338
ENSGALG00000012992.p2	2	2.0490382363818416
ENSGALG00000012989.p2	1	1.151448127687726
ENSGALG00000039171.p1	4	3.731498040729026
ENSGALG00000012994.p1	1	0.9478122387896049
ENSGALG00000012998.p1	12	11.36072051408704
ENSGALG00000032159.p1	5	4.8009563135722475
ENSGALG00000035533.p1	2	2.092413994313721
ENSGALG00000036964.p2	6	5.872910623279523
ENSGALG00000013008.p1	6	5.86451109833339
ENSGALG00000026214.p1	1	1.1077384404517574
ENSGALG00000013007.p1	3	2.9464618535390064
ENSGALG00000013022.p1	1	0.8960689830003383
ENSGALG00000033887.p1	7	7.251376663154671
ENSGALG00000013036.p2	2	1.8684784313044365
ENSGALG00000013037.p1	5	4.857928570481785
ENSGALG00000013034.p1	8	8.015665878615133
ENSGALG00000013026.p1	11	10.563518102800225
ENSGALG00000013031.p1	2	1.8978193794469822
ENSGALG00000049903.p2	2	1.8586751744728893
ENSGALG00000013045.p1	10	9.682748739577288
ENSGALG00000019286.p1	9	9.312285235256015
ENSGALG00000013056.p1	2	1.8348449770586661
ENSGALG00000013057.p1	4	3.9671507373802135
ENSGALG00000045122.p2	7	6.711925324591921
ENSGALG00000013042.p1	2	1.992254029228043
ENSGALG00000013039.p1	2	1.8610303823697674
ENSGALG00000019284.p1	2	1.896525674822294
ENSGALG00000050257.p2	3	3.229215637743692
ENSGALG00000003466.p1	1	1.1885360994754186
ENSGALG00000053854.p1	1	1.1885360994754186
ENSGALG00000051034.p1	2	2.0258767052562434
ENSGALG00000013072.p1	2	2.1508638888303784
ENSGALG00000033471.p1	4	3.6311343379469214
ENSGALG00000013069.p1	2	1.9014740901950407
ENSGALG00000028186.p1	13	13.905066373779722
ENSGALG00000013085.p1	2	1.9697874541608844
ENSGALG00000013091.p2	10	9.873692146690317
ENSGALG00000013095.p1	6	5.661300441016213
ENSGALG00000013092.p1	2	1.9124925530278376
ENSGALG00000013098.p1	3	2.805019672632071
ENSGALG00000013097.p1	1	0.9506489856784359
ENSGALG00000013112.p1	1	0.9477003332859923
ENSGALG00000013134.p2	5	4.899747891273103
ENSGALG00000013123.p1	4	4.057141885730612
ENSGALG00000013125.p1	4	4.057141885730612
ENSGALG00000013117.p1	3	2.919901450290948
ENSGALG00000013143.p1	3	2.8909764110753
ENSGALG00000031293.p1	5	4.640333983081093
ENSGALG00000019276.p2	2	1.9173544405060183
ENSGALG00000013168.p1	3	3.258249344180656
ENSGALG00000013173.p1	2	1.908598442449859
ENSGALG00000013177.p1	4	4.338982957298863
ENSGALG00000013174.p1	1	0.9385833938592334
ENSGALG00000033855.p1	1	0.9385833938592334
ENSGALG00000032768.p1	1	1.1807783484783991
ENSGALG00000051324.p1	2	2.1020376676313552
ENSGALG00000013218.p1	2	1.9581497244406774
ENSGALG00000013226.p1	11	10.751384470336891
ENSGALG00000013229.p1	6	6.037625019889464
ENSGALG00000055024.p1	1	0.9442376294191006
ENSGALG00000013211.p1	23	22.783125519705365
ENSGALG00000053183.p1	3	3.0463296958297574
ENSGALG00000026373.p2	4	4.026062573782685
ENSGALG00000013244.p1	12	12.938348820780845
ENSGALG00000014031.p2	2	1.952059961188771
ENSGALG00000014011.p2	1	0.9560124685027263
ENSGALG00000013265.p1	3	3.2712996865820125
ENSGALG00000054273.p1	2	2.0177730920803962
ENSGALG00000048539.p1	5	4.975163521824912
ENSGALG00000014042.p2	2	2.0140636164146946
ENSGALG00000014094.p2	3	2.955691046634871
ENSGALG00000014085.p1	4	4.355473829866289
ENSGALG00000027435.p1	4	4.355473829866289
ENSGALG00000014106.p2	8	8.820502242834127
ENSGALG00000019262.p1	3	3.079343672862648
ENSGALG00000014126.p1	2	1.987080469180242
ENSGALG00000014140.p1	1	1.0480470279101906
ENSGALG00000014166.p1	1	1.1513741290997388
ENSGALG00000014163.p2	1	1.1513741290997388
ENSGALG00000014164.p1	1	1.1513741290997388
ENSGALG00000014178.p1	4	4.087275954133144
ENSGALG00000014188.p1	2	2.215674867423175
ENSGALG00000052391.p1	1	1.0660812669832747
ENSGALG00000014186.p1	4	4.234375222109339
ENSGALG00000029308.p1	1	1.161286785035513
ENSGALG00000014189.p2	1	1.0869191543559222
ENSGALG00000014194.p1	2	2.1579537264049375
ENSGALG00000014213.p2	1	1.0190836111220387
ENSGALG00000014222.p1	1	1.1566250259133866
ENSGALG00000014232.p1	1	1.1334048775026033
ENSGALG00000014228.p2	4	4.170919704044096
ENSGALG00000014227.p2	2	2.1464315129201292
ENSGALG00000014551.p1	2	2.383381198155586
ENSGALG00000048687.p1	2	2.383381198155586
ENSGALG00000048362.p1	1	1.6532952263949583
ENSGALG00000050747.p1	1	1.6532952263949583
ENSGALG00000051852.p2	2	3.1941716647939136
ENSGALG00000012921.p1	2	2.3471005195765384
ENSGALG00000038710.p2	1	1.0394099560172116
ENSGALG00000040393.p1	1	1.0394099560172116
ENSGALG00000031503.p1	3	3.209444557101571
ENSGALG00000011544.p1	7	7.746241511417404
ENSGALG00000037030.p2	2	2.2329183671233386
ENSGALG00000045619.p2	2	2.3961261967902283
ENSGALG00000028155.p1	1	1.1164248429592147
ENSGALG00000022980.p1	1	1.3723428067108703
ENSGALG00000026896.p1	2	2.184618104823522
ENSGALG00000036730.p1	1	1.3543299340997215
ENSGALG00000017295.p2	2	2.372960885969559
ENSGALG00000017291.p2	4	4.636806323502357
ENSGALG00000026776.p1	1	1.1149462501812673
ENSGALG00000017287.p1	1	1.182924974906156
ENSGALG00000017289.p1	1	1.0965606921590938
